gender,age,married,dependents,number_of_dependents,city,latitude,longitude,population,referred_a_friend,number_of_referrals,tenure_in_months,offer,phone_service,avg_monthly_long_distance_charges,multiple_lines,internet_service,internet_type,avg_monthly_gb_download,online_security,online_backup,device_protection_plan,premium_tech_support,streaming_tv,streaming_movies,streaming_music,unlimited_data,contract,paperless_billing,payment_method,monthly_charge,total_charges,total_refunds,total_extra_data_charges,total_long_distance_charges,total_revenue,satisfaction_score,churn_label,ibm_spss_churn_prob,cltv,churn_category,churn_reason,new_customer
1,25,0,0,0,Tulelake,41.813521,-121.492666,2595,0,0,64,,1,5.49,1,1,DSL,69,1,1,1,1,1,0,0,0,One Year,0,Bank Withdrawal,81.25,5567.55,0.0,40,351.36,5958.91,3,0,67,4761,,,0
0,61,0,0,0,Westwood,40.271535,-121.018087,4158,0,0,57,,1,6.45,0,1,DSL,3,1,1,1,1,1,0,0,1,Two Year,1,Credit Card,74.3,4166.35,0.0,0,367.65,4534.0,4,0,54,5741,,,0
0,51,1,1,2,Kings Beach,39.246654,-120.029273,4806,1,4,40,,1,29.42,1,1,Fiber Optic,23,0,1,1,0,1,0,0,1,Month-to-Month,1,Credit Card,96.35,3915.4,0.0,0,1176.8000000000002,5092.200000000001,5,0,52,2004,,,0
1,48,1,0,0,Tahoe City,39.178337,-120.162806,4002,1,3,14,,1,22.14,1,1,DSL,11,0,0,0,1,1,0,0,1,Month-to-Month,1,Credit Card,66.6,979.5,0.0,0,309.96000000000004,1289.46,3,0,36,3516,,,0
1,33,1,1,1,Olympic Valley,39.191797,-120.212401,942,1,2,2,,1,30.87,0,1,DSL,19,0,0,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,44.5,90.05,0.0,0,61.74,151.79,5,0,49,5456,,,1
1,56,0,0,0,Los Angeles,33.964131,-118.272783,58198,0,0,5,,1,12.35,0,1,Fiber Optic,13,0,0,0,0,1,0,0,1,Month-to-Month,1,Credit Card,80.1,398.55,0.0,0,61.75,460.3,3,0,22,5225,,,0
1,26,1,1,2,Los Angeles,34.076259,-118.310715,67852,1,5,29,Offer C,1,36.7,1,1,DSL,69,1,0,0,1,1,0,0,0,One Year,0,Bank Withdrawal,69.05,1958.45,0.0,40,1064.3000000000002,3062.75,4,0,33,4459,,,0
0,42,0,0,0,Los Angeles,34.048013,-118.293953,62784,0,0,3,Offer E,1,14.79,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.4,63.15,0.0,0,44.37,107.52,4,0,21,5695,,,1
1,53,1,1,1,Los Angeles,34.027337,-118.28515,45025,1,8,71,Offer A,1,14.86,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.7,1301.1,0.0,0,1055.06,2356.16,5,0,30,4808,,,0
1,34,0,1,2,Los Angeles,34.008293,-118.346766,30852,0,0,9,Offer E,1,27.64,0,1,Cable,29,0,1,0,0,0,0,0,1,Month-to-Month,1,Bank Withdrawal,50.1,484.05,0.0,0,248.76,732.81,4,0,56,4738,,,0
0,30,0,0,0,Los Angeles,34.00709,-118.258681,101215,0,0,48,,1,45.51,1,1,DSL,27,1,1,1,0,1,1,1,1,One Year,1,Credit Card,83.45,3887.85,0.0,0,2184.48,6072.33,4,0,58,4250,,,0
1,19,0,0,0,Los Angeles,34.065875,-118.238728,30596,0,0,26,Offer C,1,49.87,1,1,Fiber Optic,48,1,1,0,0,0,0,0,1,Month-to-Month,1,Credit Card,86.65,2208.75,0.0,0,1296.62,3505.37,3,0,54,4469,,,0
0,63,0,0,0,Los Angeles,34.044639,-118.240413,9732,0,0,9,Offer E,1,34.79,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,20.15,238.15,0.0,0,313.11,551.26,4,0,27,3772,,,0
0,46,1,1,3,Los Angeles,34.039224,-118.266293,15140,1,9,46,,1,12.68,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.4,958.15,0.0,0,583.28,1541.4299999999998,4,0,77,4630,,,0
1,48,1,1,1,Los Angeles,34.028735,-118.317236,47143,1,3,64,,0,0.0,0,1,DSL,19,1,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,60.05,3845.45,0.0,0,0.0,3845.45,4,0,77,4120,,,0
0,29,1,0,0,Los Angeles,34.029043,-118.239504,3012,1,6,59,,1,31.43,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.35,1267.0,0.0,0,1854.37,3121.37,5,0,57,5757,,,0
0,20,0,0,0,Los Angeles,34.02381,-118.156582,68701,0,0,7,Offer E,1,36.49,0,1,Fiber Optic,42,0,1,0,0,1,1,1,1,One Year,1,Credit Card,94.05,633.45,0.0,0,255.43,888.8800000000001,3,0,38,5545,,,0
1,49,1,0,0,Los Angeles,34.046174,-118.446333,41175,1,7,25,Offer C,1,11.6,1,1,DSL,10,0,0,1,0,0,0,0,1,Month-to-Month,0,Credit Card,55.55,1405.3,0.0,0,290.0,1695.3,5,0,49,2950,,,0
1,56,1,0,0,Los Angeles,34.089953,-118.294824,41713,1,9,24,Offer C,1,35.8,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,20.1,533.9,0.0,0,859.1999999999999,1393.1,3,0,69,5689,,,0
0,42,1,1,1,Los Angeles,34.085807,-118.206617,38415,1,5,10,,1,26.37,1,1,Cable,26,1,1,0,0,1,0,0,1,One Year,0,Bank Withdrawal,70.3,676.15,0.0,0,263.7,939.85,4,0,36,5496,,,0
1,36,1,0,0,Los Angeles,34.078821,-118.177576,46960,1,7,69,Offer A,1,14.18,0,1,DSL,16,1,1,0,0,0,0,0,1,One Year,1,Credit Card,53.65,3804.4,0.0,0,978.42,4782.82,3,0,55,6092,,,0
1,37,0,0,0,Los Angeles,34.050198,-118.210946,49431,0,0,57,,1,38.73,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.75,1118.8,0.0,0,2207.61,3326.41,3,0,60,6271,,,0
1,38,1,1,1,Los Angeles,34.030578,-118.399613,58218,1,2,50,,1,36.21,0,1,Fiber Optic,22,0,1,1,1,1,1,1,1,One Year,1,Bank Withdrawal,103.4,5236.4,0.0,0,1810.5,7046.9,5,0,68,5437,,,0
1,42,1,1,1,Los Angeles,34.051809,-118.383843,27799,1,2,28,Offer C,0,0.0,0,1,DSL,19,1,0,1,1,1,0,0,1,One Year,0,Credit Card,50.8,1386.8,0.0,0,0.0,1386.8,4,0,45,3240,,,0
1,28,0,0,0,Los Angeles,34.002642,-118.287596,56709,0,0,25,Offer C,1,7.55,0,1,DSL,71,1,1,0,1,1,1,1,1,Month-to-Month,1,Credit Card,79.0,1902.0,0.0,0,188.75,2090.75,4,0,52,5263,,,0
1,46,1,0,0,Los Angeles,34.110845,-118.259595,29310,1,1,61,,1,21.96,1,1,Fiber Optic,2,0,0,0,0,1,1,1,1,One Year,1,Bank Withdrawal,96.5,5673.7,0.0,0,1339.56,7013.26,5,0,49,5926,,,0
0,60,0,0,0,Los Angeles,33.994524,-118.149953,9805,0,0,2,,1,35.5,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.1,39.8,0.0,0,71.0,110.8,5,0,65,2051,,,1
1,38,1,1,3,Los Angeles,34.137412,-118.207607,27866,1,3,51,,1,37.63,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.4,997.75,0.0,0,1919.13,2916.88,4,0,73,4025,,,0
0,21,1,1,3,Los Angeles,34.11572,-118.192754,64672,1,10,71,Offer A,1,48.76,0,1,Cable,71,1,0,1,0,1,1,1,1,Two Year,0,Credit Card,77.55,5574.35,0.0,0,3461.96,9036.31,3,0,27,5097,,,0
0,31,1,1,2,Los Angeles,33.988543,-118.334081,44764,1,10,20,,1,14.79,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.05,406.05,0.0,0,295.79999999999995,701.8499999999999,3,0,43,2698,,,0
1,54,1,1,2,Los Angeles,33.952714,-118.292061,87383,1,8,6,Offer E,1,23.73,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.85,138.85,0.0,0,142.38,281.23,5,0,42,2186,,,0
0,64,0,0,0,Los Angeles,33.954017,-118.402447,39334,0,0,6,Offer E,1,43.18,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.2,123.65,0.0,0,259.08,382.73,5,0,26,5029,,,0
0,48,0,0,0,Los Angeles,34.108455,-118.362081,49839,0,0,29,Offer C,1,13.74,1,1,DSL,2,1,1,0,1,0,0,0,1,Month-to-Month,0,Credit Card,67.45,1801.1,0.0,0,398.46,2199.56,3,0,65,3152,,,0
1,33,0,0,0,Los Angeles,33.958149,-118.308441,47107,0,0,36,Offer C,1,8.5,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,18.55,689.0,0.0,0,306.0,995.0,3,0,28,5703,,,0
0,35,0,0,0,Los Angeles,34.072945,-118.37267,21739,0,0,28,Offer C,0,0.0,0,1,DSL,14,0,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,29.75,790.7,0.0,0,0.0,790.7,5,0,67,5463,,,0
0,64,0,0,0,Los Angeles,33.987945,-118.370442,8115,0,0,63,Offer B,1,26.74,1,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,24.2,1618.2,0.0,0,1684.62,3302.82,3,0,64,4948,,,0
1,39,1,1,1,Los Angeles,34.061918,-118.277939,44004,0,0,48,Offer B,1,11.86,1,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,23.55,1173.35,0.0,0,569.28,1742.63,3,0,66,5019,,,0
0,48,1,0,0,Los Angeles,34.001617,-118.222274,3642,1,5,49,Offer B,1,49.58,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Bank Withdrawal,20.45,900.9,0.0,0,2429.42,3330.32,3,0,20,6061,,,0
1,42,1,0,0,Los Angeles,33.92128,-118.274186,24511,1,5,72,Offer A,1,13.59,1,1,DSL,5,1,1,1,1,1,1,1,0,Two Year,0,Credit Card,92.3,6719.9,0.0,0,978.48,7698.379999999999,4,0,56,5136,,,0
0,49,1,1,3,Los Angeles,34.044271,-118.185237,55668,1,9,72,,0,0.0,0,1,DSL,53,0,1,0,1,1,1,1,1,Two Year,0,Credit Card,53.65,3784.0,0.0,0,0.0,3784.0,3,0,47,5498,,,0
0,57,0,0,0,Los Angeles,34.037251,-118.423573,24505,0,0,47,Offer B,0,0.0,0,1,DSL,3,1,1,0,1,0,0,0,1,One Year,0,Credit Card,39.65,1798.65,0.0,0,0.0,1798.65,4,0,26,4670,,,0
0,41,0,0,0,Los Angeles,34.108833,-118.229715,47534,0,0,1,,1,36.33,0,1,DSL,4,0,0,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,54.65,54.65,0.0,0,36.33,90.98,3,0,74,5882,,,1
0,52,0,0,0,Los Angeles,34.002028,-118.430656,55204,0,0,36,Offer C,1,28.41,1,1,Fiber Optic,4,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,104.8,3886.45,0.0,0,1022.76,4909.21,3,0,68,5319,,,0
1,44,1,1,3,Los Angeles,34.057496,-118.413959,2527,1,5,43,Offer B,0,0.0,0,1,Cable,53,0,1,0,0,0,0,0,1,Month-to-Month,0,Credit Card,29.3,1224.05,0.0,0,0.0,1224.05,3,0,70,4741,,,0
0,22,0,0,0,Los Angeles,34.052917,-118.255178,21,0,0,38,Offer C,1,23.95,1,1,Fiber Optic,27,0,0,1,1,1,1,1,0,Month-to-Month,1,Bank Withdrawal,103.65,3988.5,0.0,140,910.1,5038.6,5,0,47,2511,,,0
0,25,1,1,3,Bell,33.970343,-118.171368,105285,1,6,10,Offer E,1,5.59,1,1,DSL,59,0,1,1,1,1,0,0,1,Two Year,0,Credit Card,73.35,733.5,0.0,0,55.9,789.4,4,0,44,2342,,,0
0,32,1,0,0,Beverly Hills,34.099891,-118.414338,21397,1,10,59,Offer B,1,45.75,0,1,Fiber Optic,11,0,1,0,1,1,1,1,1,Two Year,1,Credit Card,100.05,6034.85,0.0,0,2699.25,8734.1,3,0,70,4521,,,0
1,42,0,0,0,Beverly Hills,34.063947,-118.383001,8321,0,0,27,Offer C,1,39.77,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.35,531.6,0.0,0,1073.7900000000002,1605.3900000000003,3,0,52,4962,,,0
1,54,0,0,0,Compton,33.88151,-118.234451,47305,0,0,7,Offer E,1,1.41,1,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,23.5,173.0,0.0,0,9.87,182.87,4,0,33,5508,,,0
0,55,0,0,0,Compton,33.885811,-118.206459,51387,0,0,36,Offer C,1,29.27,1,1,DSL,9,0,1,0,1,0,1,1,0,One Year,1,Credit Card,70.7,2511.95,0.0,60,1053.72,3625.67,3,0,71,3566,,,0
0,19,1,1,2,Compton,33.912246,-118.236773,29825,1,10,41,Offer B,1,1.6,1,1,Fiber Optic,59,1,1,0,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,94.3,3893.6,0.0,0,65.60000000000001,3959.2,4,0,43,2196,,,0
0,33,0,0,0,Culver City,33.993991,-118.39704,31963,0,0,13,,0,0.0,0,1,DSL,28,0,1,0,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,29.15,357.15,0.0,0,0.0,357.15,4,0,71,2876,,,0
1,62,0,1,2,Culver City,34.019323,-118.391902,15195,0,0,19,,1,36.16,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,20.85,467.5,0.0,0,687.04,1154.54,4,0,43,2654,,,0
0,61,1,0,0,Downey,33.956228,-118.120993,24908,1,1,60,Offer B,0,0.0,0,1,Cable,2,1,1,0,1,0,0,0,1,Two Year,0,Bank Withdrawal,37.7,2288.7,0.0,0,0.0,2288.7,4,0,54,5148,,,0
1,47,1,0,0,El Segundo,33.917145,-118.401554,16041,1,9,69,,1,3.08,1,1,Fiber Optic,20,0,1,0,1,1,0,0,1,Two Year,1,Credit Card,92.45,6460.55,0.0,0,212.52,6673.070000000001,3,0,56,4452,,,0
1,63,0,0,0,Gardena,33.890853,-118.297967,47758,0,0,43,Offer B,0,0.0,0,1,DSL,11,0,0,1,1,0,1,1,1,One Year,0,Bank Withdrawal,44.15,1931.3,0.0,0,0.0,1931.3,4,0,42,2522,,,0
0,54,0,1,1,Gardena,33.876482,-118.284077,9960,0,0,11,,0,0.0,0,1,DSL,17,1,0,0,1,0,0,0,0,One Year,1,Credit Card,36.05,402.6,0.0,100,0.0,502.6,4,0,67,4265,,,0
0,42,1,0,0,Gardena,33.90139,-118.315697,26442,1,6,45,Offer B,1,6.49,0,1,DSL,22,0,0,1,0,0,0,0,1,Month-to-Month,1,Credit Card,50.25,2221.55,0.0,0,292.05,2513.6000000000004,4,0,44,2036,,,0
1,53,1,0,0,Hawthorne,33.914775,-118.348083,93315,1,6,72,,1,22.95,1,1,Fiber Optic,17,0,1,1,1,1,1,1,1,Two Year,1,Credit Card,109.75,7758.9,0.0,0,1652.4,9411.3,3,0,71,5791,,,0
0,48,1,1,3,Huntington Park,33.97803,-118.217141,78114,1,3,12,,1,19.28,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.3,224.5,0.0,0,231.36,455.86,5,0,57,5190,,,0
0,20,1,1,3,Lawndale,33.88856,-118.351813,33300,1,3,67,,1,20.41,1,1,Fiber Optic,52,0,1,1,1,1,1,1,1,One Year,1,Credit Card,112.35,7388.45,0.0,0,1367.47,8755.92,4,0,46,5427,,,0
1,23,1,0,0,Lynwood,33.923573,-118.200669,69850,1,8,37,Offer C,1,13.13,1,1,Fiber Optic,58,0,0,1,1,1,0,0,1,Two Year,0,Credit Card,94.3,3460.95,0.0,0,485.81,3946.76,3,0,49,2615,,,0
0,19,0,0,0,Malibu,34.037037,-118.705803,11,0,0,39,Offer C,0,0.0,0,1,DSL,73,1,1,0,1,0,0,0,1,One Year,0,Bank Withdrawal,41.15,1700.9,0.0,0,0.0,1700.9,4,0,67,3445,,,0
0,47,0,0,0,Malibu,34.074572,-118.831181,19630,0,0,41,Offer B,1,31.08,1,1,DSL,12,1,0,1,1,0,1,1,0,Month-to-Month,1,Bank Withdrawal,74.65,3090.65,0.0,100,1274.28,4464.93,4,0,77,3859,,,0
0,20,0,0,0,Manhattan Beach,33.889632,-118.39737,33758,0,0,25,Offer C,0,0.0,0,1,Cable,59,0,0,1,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,48.25,1293.8,0.0,0,0.0,1293.8,5,0,46,4284,,,0
1,32,1,1,1,Maywood,33.988572,-118.186565,28094,0,0,8,Offer E,1,37.28,1,1,DSL,14,1,1,0,1,0,1,1,1,Two Year,1,Credit Card,76.15,645.8,0.0,0,298.24,944.04,4,0,64,4457,,,0
0,63,1,1,3,Pacific Palisades,34.079449,-118.548306,22548,1,9,71,,1,45.81,1,1,DSL,52,1,1,1,1,0,0,0,1,Two Year,0,Credit Card,71.1,5224.95,0.0,0,3252.51,8477.46,4,0,57,6090,,,0
1,40,0,0,0,Palos Verdes Peninsula,33.788208,-118.404955,24979,0,0,5,,1,39.13,1,1,Fiber Optic,20,0,1,1,0,0,1,1,1,Month-to-Month,0,Bank Withdrawal,96.55,500.1,0.0,0,195.65,695.75,3,0,56,3787,,,0
0,59,0,0,0,Rancho Palos Verdes,33.753146,-118.367459,41263,0,0,30,Offer C,1,6.74,1,1,DSL,18,1,0,1,0,1,1,1,1,One Year,1,Credit Card,79.3,2427.1,0.0,0,202.2,2629.3,3,0,78,2655,,,0
1,30,0,0,0,Redondo Beach,33.830453,-118.384565,34191,0,0,40,Offer B,1,32.27,0,1,Fiber Optic,69,0,1,0,1,0,1,1,1,One Year,1,Credit Card,89.6,3488.15,0.0,0,1290.8000000000002,4778.950000000001,4,0,22,2524,,,0
0,44,0,0,0,Redondo Beach,33.873395,-118.37019,37322,0,0,54,Offer B,1,10.83,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.5,1035.7,0.0,0,584.82,1620.52,5,0,30,5946,,,0
1,22,1,0,0,South Gate,33.944624,-118.192615,96267,1,10,72,,1,15.09,1,1,Fiber Optic,85,0,1,1,0,1,1,1,1,Two Year,1,Bank Withdrawal,106.3,7565.35,0.0,0,1086.48,8651.83,5,0,62,4634,,,0
1,39,1,1,2,Topanga,34.115192,-118.61017,5451,1,8,28,,1,7.73,0,1,Fiber Optic,13,0,1,1,0,1,1,1,1,One Year,0,Bank Withdrawal,100.35,2799.0,0.0,0,216.44,3015.44,3,0,50,3411,,,0
1,45,1,1,3,Venice,33.991782,-118.479229,31021,1,1,18,,1,28.04,0,1,Fiber Optic,28,0,0,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,85.6,1601.5,0.0,0,504.72,2106.22,4,0,63,5968,,,0
0,63,1,1,1,Playa Del Rey,33.947305,-118.439841,11264,1,1,59,Offer B,1,35.23,1,1,Fiber Optic,19,0,1,1,0,1,1,1,1,One Year,1,Bank Withdrawal,106.15,6256.2,0.0,0,2078.57,8334.77,5,0,51,5096,,,0
1,29,1,1,2,Inglewood,33.956445,-118.358634,37527,1,3,22,,1,27.91,0,1,Cable,27,0,0,0,1,0,0,0,1,Month-to-Month,1,Bank Withdrawal,51.1,1232.9,0.0,0,614.02,1846.92,5,0,34,5329,,,0
0,55,0,0,0,Inglewood,33.975332,-118.355252,30779,0,0,1,,1,2.38,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,19.9,19.9,0.0,0,2.38,22.28,4,0,80,4050,,,1
1,44,1,0,0,Inglewood,33.958134,-118.330905,13779,1,7,50,Offer B,1,26.06,1,1,Fiber Optic,18,0,0,0,1,1,1,1,1,One Year,0,Bank Withdrawal,99.4,5059.75,0.0,0,1303.0,6362.75,4,0,75,6479,,,0
0,19,1,1,1,Santa Monica,34.015481,-118.493231,5221,1,6,48,Offer B,1,44.66,0,1,DSL,27,1,0,1,1,1,0,0,1,One Year,0,Bank Withdrawal,69.7,3023.65,0.0,0,2143.68,5167.33,3,0,50,3442,,,0
0,52,1,1,3,Santa Monica,34.035849,-118.503508,11509,1,7,49,Offer B,1,27.38,1,1,Fiber Optic,57,0,1,0,0,1,1,1,1,Month-to-Month,1,Bank Withdrawal,98.35,4889.2,0.0,0,1341.62,6230.82,5,0,39,4325,,,0
1,64,1,1,2,Santa Monica,34.031529,-118.491156,23559,1,6,28,,1,3.18,0,1,Fiber Optic,12,0,0,1,0,1,0,0,1,Month-to-Month,0,Bank Withdrawal,85.45,2289.9,0.0,0,89.04,2378.94,3,0,26,4022,,,0
1,29,0,0,0,Santa Monica,34.005439,-118.477507,26099,0,0,13,Offer D,1,44.43,1,1,Fiber Optic,41,0,0,0,1,1,1,1,0,Month-to-Month,0,Bank Withdrawal,100.75,1313.25,0.0,120,577.59,2010.84,3,0,80,5985,,,0
0,60,0,0,0,Torrance,33.833699,-118.314387,40705,0,0,11,Offer D,1,10.95,1,1,Fiber Optic,29,0,0,1,0,1,0,0,1,Month-to-Month,1,Bank Withdrawal,89.2,990.3,0.0,0,120.45,1110.75,4,0,32,3734,,,0
1,62,1,0,0,Torrance,33.807882,-118.347957,34873,1,1,72,,1,40.04,1,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,25.75,1864.2,0.0,0,2882.88,4747.08,5,0,24,4413,,,0
1,63,1,1,3,Whittier,34.007353,-118.033683,32050,1,4,70,,1,38.83,1,1,DSL,24,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,84.1,5979.7,0.0,0,2718.1,8697.8,4,0,48,5568,,,0
0,47,1,1,1,Whittier,33.972119,-118.020188,26265,1,9,49,Offer B,1,16.6,1,1,DSL,14,0,1,0,1,1,1,1,1,Two Year,0,Bank Withdrawal,79.3,3902.45,0.0,0,813.4000000000001,4715.85,5,0,59,6366,,,0
1,61,0,0,0,Whittier,33.929704,-118.01208,37887,0,0,46,Offer B,1,30.25,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Bank Withdrawal,20.05,902.0,0.0,0,1391.5,2293.5,5,0,38,2942,,,0
0,57,1,0,0,Whittier,33.976678,-118.065875,32148,1,1,37,,1,45.19,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Bank Withdrawal,19.5,805.2,0.0,0,1672.03,2477.23,4,0,72,3924,,,0
0,63,1,0,0,La Palma,33.850504,-118.039892,15505,1,10,72,,1,40.59,1,1,Fiber Optic,25,1,1,1,1,1,1,1,1,Two Year,0,Bank Withdrawal,115.15,8349.7,0.0,0,2922.4800000000005,11272.18,4,0,67,4761,,,0
1,45,1,1,1,Cypress,33.818477,-118.038307,47344,1,4,68,,1,34.13,0,1,DSL,25,0,0,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,72.95,4953.25,0.0,0,2320.84,7274.09,4,0,27,4499,,,0
1,48,1,1,3,La Habra,33.940619,-117.9513,67354,1,1,15,Offer D,1,17.28,0,0,,0,0,0,0,0,0,0,0,0,One Year,0,Credit Card,19.65,332.65,0.0,0,259.20000000000005,591.85,5,0,71,5928,,,0
0,51,0,0,0,La Mirada,33.902045,-118.008961,47568,0,0,24,,1,10.64,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Bank Withdrawal,19.55,470.2,0.0,0,255.36,725.56,5,0,34,2511,,,0
0,21,0,0,0,Montebello,34.015217,-118.109962,62425,0,0,24,,1,18.07,1,1,Fiber Optic,52,0,0,0,1,0,1,1,1,Month-to-Month,1,Bank Withdrawal,89.55,2259.35,0.0,0,433.68,2693.03,4,0,76,5352,,,0
1,59,0,0,0,Norwalk,33.905963,-118.08263,103214,0,0,27,,1,18.51,0,1,DSL,9,1,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,50.35,1411.35,0.0,150,499.77,2061.12,3,0,77,5578,,,0
0,24,1,1,2,Santa Fe Springs,33.933565,-118.062611,16271,1,5,71,,1,48.08,0,1,Cable,51,1,1,1,1,1,1,1,1,Two Year,0,Credit Card,87.25,6328.7,0.0,0,3413.68,9742.38,4,0,38,4135,,,0
1,48,1,1,2,Stanton,33.801869,-117.995068,29694,1,6,67,,1,8.82,0,0,,0,0,0,0,0,0,0,0,0,Two Year,1,Credit Card,20.8,1411.9,0.0,0,590.94,2002.84,4,0,77,5626,,,0
0,64,1,0,0,Artesia,33.867593,-118.080637,16398,1,8,63,,1,10.67,1,1,Fiber Optic,23,0,1,1,1,1,1,1,1,Two Year,1,Bank Withdrawal,109.25,6841.4,0.0,0,672.21,7513.61,4,0,78,5700,,,0
1,50,0,0,0,Cerritos,33.8681,-118.067402,51556,0,0,1,,1,31.97,0,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,0,Credit Card,20.35,20.35,0.0,0,31.97,52.32,5,0,56,2648,,,1
1,51,0,0,0,Avalon,33.391181,-118.421305,3699,0,0,4,,1,17.7,0,1,DSL,22,0,0,0,0,0,1,1,1,Month-to-Month,1,Bank Withdrawal,55.9,238.5,0.0,0,70.8,309.3,3,0,25,3545,,,0
1,61,1,1,2,Lakewood,33.840524,-118.148403,30173,1,5,52,,1,16.53,0,1,DSL,12,1,1,1,0,1,1,1,1,Two Year,0,Bank Withdrawal,79.2,4016.3,0.0,0,859.5600000000001,4875.860000000001,4,0,22,4509,,,0
1,35,0,0,0,Lakewood,33.847755,-118.112532,27563,0,0,10,Offer D,1,3.01,1,0,,0,0,0,0,0,0,0,0,0,Month-to-Month,1,Bank Withdrawal,24.0,226.55,0.0,0,30.1,256.65000000000003,5,0,71,5299,,,0
1,56,0,0,0,Lakewood,33.841027,-118.078097,20890,0,0,68,,1,11.22,1,1,Fiber Optic,7,1,1,1,0,1,0,0,1,One Year,0,Bank Withdrawal,101.35,7110.75,0.0,0,762.96,7873.71,4,0,60,4941,,,0
0,58,1,0,0,Los Alamitos,33.79499,-118.065591,21343,1,4,52,,0,0.0,0,1,DSL,8,1,0,1,0,0,0,0,1,One Year,0,Credit Card,35.45,1958.95,0.0,0,0.0,1958.95,4,0,47,5509,,,0
1,40,1,0,0,San Pedro,33.736387,-118.284363,58639,0,0,70,,1,43.46,1,1,DSL,21,1,1,1,1,1,0,0,1,One Year,0,Bank Withdrawal,79.4,5528.9,0.0,0,3042.2000000000003,8571.1,4,0,38,5991,,,0
1,47,0,0,0,San Pedro,33.744119,-118.31448,21279,0,0,43,,0,0.0,0,1,Cable,4,1,0,1,0,0,0,0,1,One Year,1,Credit Card,35.2,1463.7,0.0,0,0.0,1463.7,3,0,70,5268,,,0
1,31,0,0,0,Seal Beach,33.75462,-118.071128,24180,0,0,52,,1,21.98,0,0,,0,0,0,0,0,0,0,0,0,Two Year,0,Credit Card,19.65,1025.05,0.0,0,1142.96,2168.01,4,0,24,5157,,,0
0,58,0,0,0,Sunset Beach,33.719221,-118.073596,1107,0,0,12,Offer D,0,0.0,0,1,DSL,7,1,0,1,1,0,1,1,1,Two Year,0,Credit Card,49.85,552.1,0.0,0,0.0,552.1,3,0,20,3100,,,0
0,25,1,1,1,Surfside,33.728273,-118.085304,174,1,7,56,,1,7.31,1,1,DSL,76,1,1,0,0,0,1,1,0,One Year,0,Bank Withdrawal,68.75,3815.4,0.0,110,409.36,4334.76,3,0,53,6494,,,0
1,56,0,1,1,Wilmington,33.782068,-118.262263,53323,0,0,10,,1,29.95,1,1,DSL,19,1,1,0,1,0,0,0,1,Two Year,1,Bank Withdrawal,61.9,619.0,0.0,0,299.5,918.5,4,0,65,5188,,,0
1,53,0,0,0,Carson,33.822295,-118.26411,55486,0,0,42,,1,9.46,1,1,Fiber Optic,14,0,0,1,0,0,0,0,1,Month-to-Month,0,Bank Withdrawal,79.9,3313.4,23.47,0,397.3200000000001,3687.250000000001,4,0,70,2583,,,0
